episode,total_reward,steps,epsilon,loss_mean,win_rate,phase,map_size,no_enemies,ep_seed
5206,-35.150,31,0.2960,0.374164,0.0850,2,20,0,1436
5207,108.350,33,0.2959,0.365237,0.0900,2,20,0,1437
5208,-31.400,78,0.2957,0.405655,0.0900,2,20,0,1438
5209,-35.050,69,0.2956,0.386128,0.0850,2,20,0,1439
5210,-32.300,50,0.2954,0.378279,0.0850,2,20,0,1440
5211,-50.700,212,0.2953,0.403237,0.0850,2,20,0,1441
5212,-31.650,57,0.2951,0.402663,0.0850,2,20,0,1442
5213,-26.750,51,0.2950,0.380048,0.0800,2,20,0,1443
5214,-35.000,30,0.2948,0.373495,0.0800,2,20,0,1444
5215,-48.400,270,0.2947,0.392491,0.0800,2,20,0,1445
5216,-31.300,42,0.2945,0.382869,0.0800,2,20,0,1446
5217,-35.500,52,0.2944,0.368152,0.0800,2,20,0,1447
5218,-33.000,22,0.2942,0.394003,0.0800,2,20,0,1448
5219,-28.400,56,0.2941,0.390444,0.0800,2,20,0,1449
5220,-34.200,210,0.2939,0.396927,0.0800,2,20,0,1450
5221,-26.300,48,0.2938,0.412861,0.0800,2,20,0,1451
5222,-38.000,92,0.2937,0.365748,0.0800,2,20,0,1452
5223,109.600,66,0.2935,0.363675,0.0850,2,20,0,1453
5224,106.800,18,0.2934,0.433471,0.0900,2,20,0,1454
5225,-41.500,286,0.2932,0.392278,0.0900,2,20,0,1455
5226,-33.800,54,0.2931,0.392595,0.0900,2,20,0,1456
5227,108.050,65,0.2929,0.418640,0.0950,2,20,0,1457
5228,101.200,30,0.2928,0.386760,0.1000,2,20,0,1458
5229,-39.100,106,0.2926,0.361496,0.1000,2,20,0,1459
5230,-37.200,190,0.2925,0.391721,0.1000,2,20,0,1460
5231,-27.250,47,0.2923,0.405585,0.0950,2,20,0,1461
5232,-26.450,67,0.2922,0.408061,0.0950,2,20,0,1462
5233,-28.700,32,0.2920,0.402046,0.0950,2,20,0,1463
5234,-39.850,117,0.2919,0.397246,0.0950,2,20,0,1464
5235,-42.000,158,0.2917,0.397391,0.0950,2,20,0,1465
5236,-23.550,39,0.2916,0.379561,0.0950,2,20,0,1466
5237,-32.850,39,0.2915,0.425224,0.0950,2,20,0,1467
5238,-30.350,35,0.2913,0.406660,0.0950,2,20,0,1468
5239,-30.250,61,0.2912,0.405892,0.0950,2,20,0,1469
5240,-32.050,79,0.2910,0.406040,0.0950,2,20,0,1470
5241,-43.100,192,0.2909,0.397349,0.0900,2,20,0,1471
5242,-27.300,62,0.2907,0.418910,0.0850,2,20,0,1472
5243,-60.100,478,0.2906,0.404425,0.0850,2,20,0,1473
5244,-13.000,80,0.2904,0.388108,0.0850,2,20,0,1474
5245,-33.700,42,0.2903,0.411291,0.0850,2,20,0,1475
5246,-34.850,95,0.2901,0.400806,0.0850,2,20,0,1476
5247,-40.300,104,0.2900,0.392437,0.0850,2,20,0,1477
5248,-27.850,53,0.2899,0.402625,0.0850,2,20,0,1478
5249,-25.650,21,0.2897,0.399624,0.0850,2,20,0,1479
5250,-33.100,346,0.2896,0.385940,0.0850,2,20,0,1480
5251,-28.700,122,0.2894,0.401236,0.0850,2,20,0,1481
5252,-31.050,49,0.2893,0.383372,0.0850,2,20,0,1482
5253,-26.350,147,0.2891,0.376990,0.0850,2,20,0,1483
5254,-34.500,108,0.2890,0.400891,0.0850,2,20,0,1484
5255,106.550,79,0.2888,0.388048,0.0900,2,20,0,1485
5256,-43.950,169,0.2887,0.394408,0.0850,2,20,0,1486
5257,-29.350,29,0.2886,0.376371,0.0850,2,20,0,1487
5258,-33.250,83,0.2884,0.411364,0.0850,2,20,0,1488
5259,-34.950,77,0.2883,0.395737,0.0850,2,20,0,1489
5260,-32.650,45,0.2881,0.441095,0.0850,2,20,0,1490
5261,-32.300,42,0.2880,0.396587,0.0850,2,20,0,1491
5262,-27.950,49,0.2878,0.434064,0.0850,2,20,0,1492
5263,110.500,80,0.2877,0.425524,0.0900,2,20,0,1493
5264,107.300,58,0.2875,0.395828,0.0950,2,20,0,1494
5265,-31.150,17,0.2874,0.445156,0.0950,2,20,0,1495
5266,-34.950,41,0.2873,0.407530,0.0950,2,20,0,1496
5267,108.400,60,0.2871,0.410718,0.1000,2,20,0,1497
5268,-43.100,136,0.2870,0.422238,0.1000,2,20,0,1498
5269,-37.700,92,0.2868,0.387381,0.1000,2,20,0,1499
5270,-27.100,82,0.2867,0.414701,0.0950,2,20,0,1500
5271,-58.250,367,0.2865,0.402770,0.0950,2,20,0,1501
5272,-49.150,329,0.2864,0.387513,0.0950,2,20,0,1502
5273,105.050,111,0.2863,0.404325,0.1000,2,20,0,1503
5274,107.400,80,0.2861,0.384189,0.1050,2,20,0,1504
5275,-27.150,59,0.2860,0.402689,0.1050,2,20,0,1505
5276,-41.500,94,0.2858,0.393387,0.1050,2,20,0,1506
5277,-43.750,131,0.2857,0.379257,0.1050,2,20,0,1507
5278,-26.800,80,0.2855,0.393029,0.1050,2,20,0,1508
5279,-33.300,202,0.2854,0.390971,0.1050,2,20,0,1509
5280,-37.050,157,0.2853,0.384366,0.1050,2,20,0,1510
5281,-30.450,121,0.2851,0.371060,0.1050,2,20,0,1511
5282,-35.350,109,0.2850,0.386996,0.1050,2,20,0,1512
5283,-28.850,37,0.2848,0.373579,0.1050,2,20,0,1513
5284,-30.750,57,0.2847,0.379161,0.1050,2,20,0,1514
5285,-34.800,34,0.2845,0.383141,0.1050,2,20,0,1515
5286,-37.300,112,0.2844,0.384804,0.1050,2,20,0,1516
5287,-27.600,244,0.2843,0.381784,0.1050,2,20,0,1517
5288,-25.300,42,0.2841,0.426457,0.1050,2,20,0,1518
5289,-32.700,140,0.2840,0.404318,0.1050,2,20,0,1519
5290,-27.800,38,0.2838,0.387187,0.1050,2,20,0,1520
5291,-30.200,46,0.2837,0.439133,0.1050,2,20,0,1521
5292,-25.450,51,0.2835,0.421932,0.1050,2,20,0,1522
5293,-39.350,99,0.2834,0.410891,0.1050,2,20,0,1523
5294,-36.750,85,0.2833,0.419026,0.1050,2,20,0,1524
5295,-30.200,46,0.2831,0.364791,0.1000,2,20,0,1525
5296,-40.450,123,0.2830,0.394452,0.1000,2,20,0,1526
5297,-30.450,37,0.2828,0.381120,0.1000,2,20,0,1527
5298,-40.400,102,0.2827,0.426904,0.1000,2,20,0,1528
5299,-32.550,53,0.2826,0.391730,0.1000,2,20,0,1529
5300,-31.500,72,0.2824,0.372019,0.1000,2,20,0,1530
5301,-21.050,79,0.2823,0.379715,0.1000,2,20,0,1531
5302,-40.350,125,0.2821,0.399765,0.1000,2,20,0,1532
5303,-32.950,47,0.2820,0.403316,0.1000,2,20,0,1533
5304,-38.800,114,0.2819,0.410155,0.1000,2,20,0,1534
5305,-35.900,40,0.2817,0.387512,0.1000,2,20,0,1535
5306,-50.200,324,0.2816,0.391888,0.1000,2,20,0,1536
5307,-28.400,132,0.2814,0.409654,0.0950,2,20,0,1537
5308,-44.900,190,0.2813,0.397178,0.0950,2,20,0,1538
5309,112.100,34,0.2811,0.405176,0.1000,2,20,0,1539
5310,-34.850,57,0.2810,0.436791,0.1000,2,20,0,1540
5311,-30.750,53,0.2809,0.374585,0.1000,2,20,0,1541
5312,-18.700,500,0.2807,0.397837,0.1000,2,20,0,1542
5313,-26.250,101,0.2806,0.392613,0.1000,2,20,0,1543
5314,-32.750,57,0.2804,0.415067,0.1000,2,20,0,1544
5315,-34.750,9,0.2803,0.383691,0.0950,2,20,0,1545
5316,-27.800,60,0.2802,0.397276,0.0950,2,20,0,1546
5317,-36.000,56,0.2800,0.400582,0.0950,2,20,0,1547
5318,113.400,90,0.2799,0.391789,0.1000,2,20,0,1548
5319,-29.150,31,0.2797,0.396081,0.1000,2,20,0,1549
5320,-35.900,74,0.2796,0.384321,0.0950,2,20,0,1550
5321,-36.100,100,0.2795,0.400618,0.0950,2,20,0,1551
5322,-30.700,132,0.2793,0.396115,0.0950,2,20,0,1552
5323,-30.350,57,0.2792,0.402953,0.0900,2,20,0,1553
5324,-46.650,267,0.2790,0.430516,0.0900,2,20,0,1554
5325,-54.700,460,0.2789,0.440340,0.0900,2,20,0,1555
5326,-33.500,102,0.2788,0.445220,0.0900,2,20,0,1556
5327,-27.700,34,0.2786,0.415528,0.0900,2,20,0,1557
5328,-44.300,228,0.2785,0.418387,0.0900,2,20,0,1558
5329,-33.300,52,0.2784,0.434100,0.0900,2,20,0,1559
5330,-33.300,48,0.2782,0.382788,0.0900,2,20,0,1560
5331,-33.400,82,0.2781,0.401309,0.0900,2,20,0,1561
5332,104.250,137,0.2779,0.410415,0.0950,2,20,0,1562
5333,-29.400,112,0.2778,0.404458,0.0950,2,20,0,1563
5334,-24.600,88,0.2777,0.409527,0.0950,2,20,0,1564
5335,-36.000,198,0.2775,0.404257,0.0900,2,20,0,1565
5336,-29.350,47,0.2774,0.435196,0.0900,2,20,0,1566
5337,-32.600,48,0.2772,0.428253,0.0900,2,20,0,1567
5338,-29.350,85,0.2771,0.416387,0.0900,2,20,0,1568
5339,-29.850,37,0.2770,0.389944,0.0900,2,20,0,1569
5340,-49.000,184,0.2768,0.404840,0.0900,2,20,0,1570
5341,-32.400,42,0.2767,0.394401,0.0850,2,20,0,1571
5342,-30.450,131,0.2765,0.406142,0.0850,2,20,0,1572
5343,-40.050,207,0.2764,0.391363,0.0850,2,20,0,1573
5344,-35.300,154,0.2763,0.384418,0.0850,2,20,0,1574
5345,-31.100,44,0.2761,0.386958,0.0850,2,20,0,1575
5346,114.150,89,0.2760,0.392658,0.0900,2,20,0,1576
5347,-47.200,334,0.2759,0.401353,0.0900,2,20,0,1577
5348,-38.700,126,0.2757,0.401337,0.0900,2,20,0,1578
5349,-31.250,25,0.2756,0.401678,0.0900,2,20,0,1579
5350,-33.700,42,0.2754,0.381781,0.0900,2,20,0,1580
5351,-34.600,76,0.2753,0.390854,0.0900,2,20,0,1581
5352,108.050,129,0.2752,0.414480,0.0950,2,20,0,1582
5353,-35.050,53,0.2750,0.384195,0.0950,2,20,0,1583
5354,-33.700,72,0.2749,0.400532,0.0950,2,20,0,1584
5355,-40.650,237,0.2748,0.413379,0.0950,2,20,0,1585
5356,-32.950,39,0.2746,0.409504,0.0950,2,20,0,1586
5357,-34.850,53,0.2745,0.379538,0.0950,2,20,0,1587
5358,-33.200,54,0.2743,0.435913,0.0950,2,20,0,1588
5359,-39.650,91,0.2742,0.405504,0.0950,2,20,0,1589
5360,-32.300,28,0.2741,0.389815,0.0950,2,20,0,1590
5361,-33.850,31,0.2739,0.405076,0.0900,2,20,0,1591
5362,-37.700,48,0.2738,0.378353,0.0900,2,20,0,1592
5363,-46.750,163,0.2737,0.402730,0.0900,2,20,0,1593
5364,-34.000,72,0.2735,0.409425,0.0900,2,20,0,1594
5365,-40.100,54,0.2734,0.425425,0.0900,2,20,0,1595
5366,-33.350,71,0.2732,0.393067,0.0900,2,20,0,1596
5367,-34.750,77,0.2731,0.431159,0.0900,2,20,0,1597
5368,-39.000,130,0.2730,0.409018,0.0900,2,20,0,1598
5369,-31.350,45,0.2728,0.394799,0.0900,2,20,0,1599
5370,-34.000,64,0.2727,0.430914,0.0900,2,20,0,1600
5371,-36.750,127,0.2726,0.380133,0.0900,2,20,0,1601
5372,-34.050,57,0.2724,0.399712,0.0900,2,20,0,1602
5373,-31.800,500,0.2723,0.397377,0.0900,2,20,0,1603
5374,-29.750,79,0.2722,0.370128,0.0900,2,20,0,1604
5375,-31.650,69,0.2720,0.409425,0.0900,2,20,0,1605
5376,-29.900,32,0.2719,0.392209,0.0900,2,20,0,1606
5377,-29.300,70,0.2717,0.382486,0.0900,2,20,0,1607
5378,-31.400,38,0.2716,0.412013,0.0900,2,20,0,1608
5379,-36.200,46,0.2715,0.366978,0.0900,2,20,0,1609
5380,-33.150,57,0.2713,0.381592,0.0900,2,20,0,1610
5381,-48.350,163,0.2712,0.395926,0.0900,2,20,0,1611
5382,-40.950,187,0.2711,0.401839,0.0900,2,20,0,1612
5383,-50.950,275,0.2709,0.402717,0.0900,2,20,0,1613
5384,-39.250,91,0.2708,0.401572,0.0850,2,20,0,1614
5385,107.450,135,0.2707,0.404699,0.0900,2,20,0,1615
5386,-22.300,92,0.2705,0.405530,0.0900,2,20,0,1616
5387,-44.700,162,0.2704,0.406306,0.0900,2,20,0,1617
5388,-38.500,76,0.2703,0.427400,0.0900,2,20,0,1618
5389,116.250,193,0.2701,0.402988,0.0950,2,20,0,1619
5390,-32.750,65,0.2700,0.424301,0.0950,2,20,0,1620
5391,-34.250,89,0.2699,0.430155,0.0950,2,20,0,1621
5392,-32.400,232,0.2697,0.401912,0.0950,2,20,0,1622
5393,-55.850,359,0.2696,0.416422,0.0950,2,20,0,1623
5394,-34.500,76,0.2694,0.396967,0.0950,2,20,0,1624
5395,-28.650,47,0.2693,0.412940,0.0950,2,20,0,1625
5396,-62.300,480,0.2692,0.410869,0.0950,2,20,0,1626
5397,-33.200,80,0.2690,0.392399,0.0950,2,20,0,1627
5398,-29.850,61,0.2689,0.411834,0.0900,2,20,0,1628
5399,-32.500,52,0.2688,0.398914,0.0900,2,20,0,1629
5400,-33.000,42,0.2686,0.428979,0.0900,2,20,0,1630
5401,-30.300,136,0.2685,0.390550,0.0900,2,20,0,1631
5402,-35.650,49,0.2684,0.410731,0.0900,2,20,0,1632
5403,-31.900,52,0.2682,0.435790,0.0900,2,20,0,1633
5404,-37.750,79,0.2681,0.407022,0.0900,2,20,0,1634
5405,-27.500,26,0.2680,0.451309,0.0900,2,20,0,1635
5406,-38.600,84,0.2678,0.418252,0.0900,2,20,0,1636
5407,-30.300,74,0.2677,0.388027,0.0850,2,20,0,1637
5408,117.050,63,0.2676,0.378509,0.0900,2,20,0,1638
5409,-21.950,159,0.2674,0.410049,0.0900,2,20,0,1639
5410,101.200,198,0.2673,0.404112,0.0950,2,20,0,1640
5411,-32.400,44,0.2672,0.401042,0.0950,2,20,0,1641
5412,-25.650,35,0.2670,0.400819,0.0950,2,20,0,1642
5413,-33.700,90,0.2669,0.384594,0.0950,2,20,0,1643
5414,-25.350,69,0.2668,0.403823,0.0950,2,20,0,1644
5415,-24.750,79,0.2666,0.394254,0.0950,2,20,0,1645
5416,-32.050,37,0.2665,0.407513,0.0950,2,20,0,1646
5417,-35.500,68,0.2664,0.403085,0.0950,2,20,0,1647
5418,-34.350,99,0.2662,0.410917,0.0950,2,20,0,1648
5419,-52.000,276,0.2661,0.408263,0.0950,2,20,0,1649
5420,-28.250,117,0.2660,0.402547,0.0950,2,20,0,1650
5421,-37.750,175,0.2658,0.413124,0.0950,2,20,0,1651
5422,-33.300,40,0.2657,0.384328,0.0950,2,20,0,1652
5423,-38.400,64,0.2656,0.401904,0.0900,2,20,0,1653
5424,-33.700,222,0.2654,0.393061,0.0850,2,20,0,1654
5425,-35.350,147,0.2653,0.387111,0.0850,2,20,0,1655
5426,-31.000,52,0.2652,0.403590,0.0850,2,20,0,1656
5427,-26.050,23,0.2650,0.382163,0.0800,2,20,0,1657
5428,-23.750,63,0.2649,0.377959,0.0750,2,20,0,1658
5429,-30.100,44,0.2648,0.410662,0.0750,2,20,0,1659
5430,-35.100,80,0.2646,0.397574,0.0750,2,20,0,1660
5431,-28.350,41,0.2645,0.395771,0.0750,2,20,0,1661
5432,-31.600,56,0.2644,0.395761,0.0750,2,20,0,1662
5433,-40.050,169,0.2642,0.398842,0.0750,2,20,0,1663
5434,-34.150,65,0.2641,0.418333,0.0750,2,20,0,1664
5435,-34.350,35,0.2640,0.380465,0.0750,2,20,0,1665
5436,-37.400,120,0.2638,0.379991,0.0750,2,20,0,1666
5437,-30.700,78,0.2637,0.396896,0.0750,2,20,0,1667
5438,-31.100,32,0.2636,0.334197,0.0750,2,20,0,1668
5439,-29.600,124,0.2635,0.393908,0.0750,2,20,0,1669
5440,-24.700,70,0.2633,0.417401,0.0750,2,20,0,1670
5441,-28.200,114,0.2632,0.401331,0.0750,2,20,0,1671
5442,108.600,16,0.2631,0.405441,0.0800,2,20,0,1672
5443,-36.900,68,0.2629,0.433445,0.0800,2,20,0,1673
5444,-28.700,500,0.2628,0.417039,0.0800,2,20,0,1674
5445,-42.300,222,0.2627,0.421062,0.0800,2,20,0,1675
5446,-33.250,25,0.2625,0.422972,0.0800,2,20,0,1676
5447,-38.250,119,0.2624,0.444970,0.0800,2,20,0,1677
5448,-30.950,127,0.2623,0.429000,0.0800,2,20,0,1678
5449,-48.650,215,0.2621,0.428434,0.0800,2,20,0,1679
5450,-31.050,29,0.2620,0.374984,0.0800,2,20,0,1680
5451,-33.850,37,0.2619,0.386224,0.0800,2,20,0,1681
5452,-56.650,411,0.2617,0.405477,0.0800,2,20,0,1682
5453,-37.300,54,0.2616,0.385042,0.0800,2,20,0,1683
5454,-40.350,67,0.2615,0.406991,0.0800,2,20,0,1684
5455,-30.950,257,0.2614,0.399199,0.0750,2,20,0,1685
5456,-27.500,122,0.2612,0.411441,0.0750,2,20,0,1686
5457,-43.400,92,0.2611,0.367474,0.0750,2,20,0,1687
5458,107.550,117,0.2610,0.398238,0.0800,2,20,0,1688
5459,-24.200,500,0.2608,0.395272,0.0800,2,20,0,1689
5460,-26.400,42,0.2607,0.406147,0.0800,2,20,0,1690
5461,-27.450,87,0.2606,0.401209,0.0800,2,20,0,1691
5462,-30.450,159,0.2604,0.385023,0.0800,2,20,0,1692
5463,-24.600,54,0.2603,0.374265,0.0750,2,20,0,1693
5464,-24.800,48,0.2602,0.398376,0.0700,2,20,0,1694
5465,-21.800,108,0.2600,0.390245,0.0700,2,20,0,1695
5466,-37.400,282,0.2599,0.403288,0.0700,2,20,0,1696
5467,100.900,58,0.2598,0.403394,0.0700,2,20,0,1697
5468,-26.400,62,0.2597,0.408491,0.0700,2,20,0,1698
5469,106.150,115,0.2595,0.383998,0.0750,2,20,0,1699
5470,-28.200,52,0.2594,0.391992,0.0750,2,20,0,1700
5471,-38.500,188,0.2593,0.397126,0.0750,2,20,0,1701
5472,-23.800,500,0.2591,0.397901,0.0750,2,20,0,1702
5473,-28.250,39,0.2590,0.353796,0.0700,2,20,0,1703
5474,-40.550,97,0.2589,0.407279,0.0650,2,20,0,1704
5475,-32.650,37,0.2588,0.363552,0.0650,2,20,0,1705
5476,-19.200,238,0.2586,0.399070,0.0650,2,20,0,1706
5477,-30.150,31,0.2585,0.422995,0.0650,2,20,0,1707
5478,-32.200,50,0.2584,0.396168,0.0650,2,20,0,1708
5479,112.950,35,0.2582,0.417045,0.0700,2,20,0,1709
5480,-36.850,85,0.2581,0.403335,0.0700,2,20,0,1710
5481,-35.600,104,0.2580,0.394985,0.0700,2,20,0,1711
5482,-32.550,75,0.2578,0.398756,0.0700,2,20,0,1712
5483,-31.150,37,0.2577,0.407758,0.0700,2,20,0,1713
5484,-51.100,222,0.2576,0.392695,0.0700,2,20,0,1714
5485,-36.900,176,0.2575,0.390659,0.0700,2,20,0,1715
5486,-47.900,186,0.2573,0.390691,0.0700,2,20,0,1716
5487,-34.850,65,0.2572,0.401665,0.0700,2,20,0,1717
5488,106.650,71,0.2571,0.387806,0.0750,2,20,0,1718
5489,-33.050,35,0.2569,0.414597,0.0750,2,20,0,1719
5490,-33.100,78,0.2568,0.407368,0.0750,2,20,0,1720
5491,-35.050,149,0.2567,0.398279,0.0750,2,20,0,1721
5492,-34.150,29,0.2566,0.454277,0.0750,2,20,0,1722
5493,-29.350,41,0.2564,0.376959,0.0750,2,20,0,1723
5494,-41.000,142,0.2563,0.363527,0.0750,2,20,0,1724
5495,-35.250,83,0.2562,0.408262,0.0750,2,20,0,1725
5496,-40.100,228,0.2560,0.391506,0.0750,2,20,0,1726
5497,-26.600,48,0.2559,0.358890,0.0750,2,20,0,1727
5498,-39.400,122,0.2558,0.402692,0.0750,2,20,0,1728
5499,-28.500,82,0.2557,0.393337,0.0750,2,20,0,1729
5500,-21.400,500,0.2555,0.394055,0.0750,2,20,0,1730
5501,-31.400,44,0.2554,0.414892,0.0750,2,20,0,1731
5502,-29.650,29,0.2553,0.380211,0.0750,2,20,0,1732
5503,100.000,68,0.2552,0.397184,0.0800,2,20,0,1733
5504,-35.450,87,0.2550,0.406770,0.0800,2,20,0,1734
5505,111.100,150,0.2549,0.390999,0.0850,2,20,0,1735
5506,-32.250,169,0.2548,0.417648,0.0850,2,20,0,1736
5507,-33.100,52,0.2546,0.398928,0.0850,2,20,0,1737
5508,-55.350,429,0.2545,0.414223,0.0850,2,20,0,1738
5509,-43.250,279,0.2544,0.393841,0.0800,2,20,0,1739
5510,-26.250,47,0.2543,0.388952,0.0800,2,20,0,1740
5511,-33.850,39,0.2541,0.425919,0.0800,2,20,0,1741
5512,-35.850,243,0.2540,0.389807,0.0800,2,20,0,1742
5513,-38.350,117,0.2539,0.377832,0.0800,2,20,0,1743
5514,-35.050,57,0.2538,0.407824,0.0800,2,20,0,1744
5515,-29.700,42,0.2536,0.339011,0.0800,2,20,0,1745
5516,-38.850,205,0.2535,0.394124,0.0800,2,20,0,1746
5517,-35.900,52,0.2534,0.426240,0.0800,2,20,0,1747
5518,-34.450,31,0.2532,0.379703,0.0750,2,20,0,1748
5519,-38.600,296,0.2531,0.404322,0.0750,2,20,0,1749
5520,-33.100,24,0.2530,0.364841,0.0750,2,20,0,1750
5521,-33.050,43,0.2529,0.407634,0.0750,2,20,0,1751
5522,-40.900,152,0.2527,0.382032,0.0750,2,20,0,1752
5523,-38.300,66,0.2526,0.406901,0.0750,2,20,0,1753
5524,-33.200,18,0.2525,0.437325,0.0750,2,20,0,1754
5525,-32.800,50,0.2524,0.369579,0.0750,2,20,0,1755
5526,92.700,296,0.2522,0.397182,0.0800,2,20,0,1756
5527,-33.350,133,0.2521,0.430585,0.0800,2,20,0,1757
5528,-42.500,162,0.2520,0.392505,0.0800,2,20,0,1758
5529,-30.900,64,0.2519,0.412697,0.0800,2,20,0,1759
5530,-32.400,172,0.2517,0.427428,0.0800,2,20,0,1760
5531,-49.800,330,0.2516,0.403945,0.0800,2,20,0,1761
5532,76.050,465,0.2515,0.407963,0.0800,2,20,0,1762
5533,-23.300,96,0.2514,0.404608,0.0800,2,20,0,1763
5534,-30.450,37,0.2512,0.427971,0.0800,2,20,0,1764
5535,-37.850,31,0.2511,0.412219,0.0800,2,20,0,1765
5536,-33.850,47,0.2510,0.429222,0.0800,2,20,0,1766
5537,-32.100,84,0.2509,0.389132,0.0800,2,20,0,1767
5538,-35.050,37,0.2507,0.420954,0.0800,2,20,0,1768
5539,-45.150,187,0.2506,0.425923,0.0800,2,20,0,1769
5540,-29.700,72,0.2505,0.428951,0.0800,2,20,0,1770
5541,108.250,85,0.2503,0.407492,0.0850,2,20,0,1771
5542,-30.150,67,0.2502,0.397890,0.0850,2,20,0,1772
5543,-38.650,217,0.2501,0.397583,0.0850,2,20,0,1773
5544,-41.500,130,0.2500,0.423176,0.0850,2,20,0,1774
5545,-31.700,72,0.2498,0.417786,0.0850,2,20,0,1775
5546,-54.550,427,0.2497,0.414608,0.0800,2,20,0,1776
5547,-33.350,139,0.2496,0.432214,0.0800,2,20,0,1777
5548,-31.650,47,0.2495,0.421289,0.0800,2,20,0,1778
5549,-18.600,500,0.2493,0.428727,0.0800,2,20,0,1779
5550,-34.600,52,0.2492,0.406164,0.0800,2,20,0,1780
5551,93.150,241,0.2491,0.411063,0.0850,2,20,0,1781
5552,-32.650,35,0.2490,0.450550,0.0800,2,20,0,1782
5553,-33.550,57,0.2489,0.445392,0.0800,2,20,0,1783
5554,-26.000,78,0.2487,0.424688,0.0800,2,20,0,1784
5555,-30.950,55,0.2486,0.454539,0.0800,2,20,0,1785
5556,98.900,102,0.2485,0.436207,0.0850,2,20,0,1786
5557,-22.750,65,0.2484,0.434312,0.0850,2,20,0,1787
5558,-29.850,87,0.2482,0.447589,0.0850,2,20,0,1788
5559,-52.750,323,0.2481,0.445259,0.0850,2,20,0,1789
5560,-50.750,309,0.2480,0.415735,0.0850,2,20,0,1790
5561,-36.600,160,0.2479,0.420643,0.0850,2,20,0,1791
5562,-37.650,113,0.2477,0.390820,0.0850,2,20,0,1792
5563,-22.300,500,0.2476,0.442261,0.0850,2,20,0,1793
5564,-28.950,153,0.2475,0.414033,0.0850,2,20,0,1794
5565,-40.950,139,0.2474,0.422122,0.0850,2,20,0,1795
5566,-34.550,67,0.2472,0.420805,0.0850,2,20,0,1796
5567,-34.900,102,0.2471,0.416570,0.0850,2,20,0,1797
5568,-37.800,72,0.2470,0.397407,0.0850,2,20,0,1798
5569,-32.100,24,0.2469,0.412107,0.0850,2,20,0,1799
5570,-31.500,96,0.2467,0.405839,0.0850,2,20,0,1800
5571,-32.100,78,0.2466,0.437076,0.0850,2,20,0,1801
5572,-33.900,40,0.2465,0.399125,0.0850,2,20,0,1802
5573,-31.400,42,0.2464,0.409493,0.0850,2,20,0,1803
5574,-44.300,176,0.2463,0.415175,0.0850,2,20,0,1804
5575,-43.200,172,0.2461,0.395886,0.0850,2,20,0,1805
5576,-33.950,61,0.2460,0.416219,0.0850,2,20,0,1806
5577,-30.950,21,0.2459,0.422805,0.0850,2,20,0,1807
5578,-34.300,110,0.2458,0.427370,0.0850,2,20,0,1808
5579,-31.750,135,0.2456,0.406123,0.0850,2,20,0,1809
5580,-36.450,135,0.2455,0.413227,0.0850,2,20,0,1810
5581,-36.200,82,0.2454,0.389775,0.0850,2,20,0,1811
5582,-36.600,184,0.2453,0.403434,0.0850,2,20,0,1812
5583,-31.200,80,0.2451,0.424124,0.0850,2,20,0,1813
5584,-34.750,207,0.2450,0.405540,0.0850,2,20,0,1814
5585,-32.500,52,0.2449,0.428495,0.0800,2,20,0,1815
5586,-33.000,44,0.2448,0.414344,0.0800,2,20,0,1816
5587,-27.700,56,0.2447,0.413535,0.0800,2,20,0,1817
5588,-26.000,500,0.2445,0.424836,0.0800,2,20,0,1818
5589,-34.850,49,0.2444,0.447089,0.0750,2,20,0,1819
5590,-32.300,40,0.2443,0.423409,0.0750,2,20,0,1820
5591,-25.900,142,0.2442,0.428895,0.0750,2,20,0,1821
5592,-32.100,46,0.2440,0.435658,0.0750,2,20,0,1822
5593,-27.300,42,0.2439,0.414485,0.0750,2,20,0,1823
5594,-34.500,34,0.2438,0.413534,0.0750,2,20,0,1824
5595,-32.100,500,0.2437,0.423648,0.0750,2,20,0,1825
5596,-31.850,113,0.2436,0.391529,0.0750,2,20,0,1826
5597,-34.050,85,0.2434,0.439864,0.0750,2,20,0,1827
5598,-31.100,44,0.2433,0.408218,0.0750,2,20,0,1828
5599,-34.300,42,0.2432,0.424646,0.0750,2,20,0,1829
5600,-37.500,194,0.2431,0.407339,0.0750,2,20,0,1830
5601,-31.900,80,0.2429,0.406996,0.0750,2,20,0,1831
5602,-24.400,58,0.2428,0.427141,0.0750,2,20,0,1832
5603,-13.400,500,0.2427,0.399072,0.0750,2,20,0,1833
5604,-28.150,95,0.2426,0.405155,0.0750,2,20,0,1834
5605,-36.850,67,0.2425,0.424566,0.0750,2,20,0,1835
5606,-28.050,77,0.2423,0.393036,0.0750,2,20,0,1836
5607,-37.050,79,0.2422,0.385302,0.0750,2,20,0,1837
5608,-34.900,66,0.2421,0.408182,0.0700,2,20,0,1838
5609,-28.300,20,0.2420,0.408795,0.0700,2,20,0,1839
5610,-25.850,45,0.2419,0.382957,0.0650,2,20,0,1840
5611,-36.650,67,0.2417,0.385761,0.0650,2,20,0,1841
5612,-33.550,31,0.2416,0.413775,0.0650,2,20,0,1842
5613,-25.300,166,0.2415,0.385419,0.0650,2,20,0,1843
5614,-31.400,94,0.2414,0.394011,0.0650,2,20,0,1844
5615,117.100,48,0.2413,0.434335,0.0700,2,20,0,1845
5616,104.350,75,0.2411,0.423286,0.0750,2,20,0,1846
